K%_8;Abertura|T-7|_ROC_12;K%_10;R%_5
3.0000000000001137;-0.6303299962921697;-119.99999999999991;-76.00000000000016
-56.00000000000023;-4.673238408178172;-140.0000000000002;-18.999999999999773
-76.00000000000016;-4.299889746416765;-73.00000000000004;-10.999999999999943
-4.00000000000027;-5.6480811006517095;-61.0000000000003;-63.9999999999997
0.999999999999801;-5.5495103373231816;-76.00000000000016;-50.0
-37.9999999999999;-6.58421244088759;-42.00000000000017;42.00000000000017
-29.00000000000027;-6.874095513748199;-29.00000000000027;31.000000000000227
42.00000000000017;-6.75241157556269;4.00000000000027;-2.0000000000003126
8.999999999999986;-6.354873259550164;19.99999999999993;-30.999999999999872
5.000000000000071;-5.0909090909090855;42.00000000000017;-21.000000000000085
-21.999999999999886;-2.145276627775688;-14.000000000000057;-14.999999999999858
-16.999999999999815;-2.81214848143982;-12.9999999999999;-21.000000000000085
-14.999999999999858;-3.5447761194029823;-36.999999999999744;-17.00000000000017
-18.000000000000327;-1.4170815779394903;-35.00000000000014;23.000000000000043
3.9999999999999143;-0.5760368663594415;-10.999999999999943;7.000000000000028
27.000000000000316;-0.1918649270913168;8.999999999999986;-4.00000000000027
0.0;-0.1152073732718801;16.000000000000014;-13.000000000000256
1.9999999999999571;1.3239875389408091;28.000000000000117;-7.999999999999829
0.0;1.0489510489510612;0.0;-13.000000000000256
-7.000000000000028;-0.5747126436781691;-5.000000000000071;-9.999999999999789
3.9999999999999143;-0.6862371330537542;3.9999999999999143;-47.00000000000024
-9.999999999999789;-0.9578544061302682;-16.999999999999815;-8.000000000000185
-30.00000000000007;-1.000000000000006;-27.000000000000316;4.00000000000027
-6.000000000000227;-0.5015432098765531;-16.000000000000014;-8.999999999999986
3.9999999999999143;-0.1547388781431438;-23.000000000000043;1.9999999999999571
3.9999999999999143;0.388500388500394;-1.0000000000001563;1.0000000000001563
5.000000000000071;-0.1158748551564354;8.999999999999986;-0.999999999999801
14.000000000000057;-0.1153402537485626;17.99999999999997;-42.00000000000017
8.000000000000185;-0.269127258746637;13.000000000000256;-33.000000000000185
-35.99999999999994;-1.4604150653343544;-19.99999999999993;-32.00000000000003
-17.00000000000017;-0.9227220299884736;-8.999999999999986;-50.9999999999998
-23.999999999999844;-2.157996146435448;-60.99999999999994;-15.000000000000211
-1.0000000000001563;-2.6487523992322504;-58.000000000000185;-39.00000000000006
-8.999999999999986;-2.166344294003877;-33.999999999999986;-55.99999999999987
-34.99999999999979;-2.8360528360528243;-35.99999999999994;-48.00000000000004
-51.99999999999996;-3.955021326095384;-60.99999999999994;-23.000000000000043
-43.00000000000033;-4.765594730724527;-78.00000000000011;-4.999999999999716
-8.999999999999986;-4.527863777089776;-61.999999999999744;-34.00000000000034
7.000000000000028;-4.717710750193344;-37.0000000000001;-35.99999999999994
-35.00000000000014;-6.312548113933797;-42.00000000000017;-5.000000000000071
5.000000000000071;-5.975327679259832;-17.99999999999997;-30.00000000000007
8.000000000000185;-4.680187207488297;-25.0;-49.0000000000002
-26.99999999999996;-6.402793946449354;-21.999999999999886;-19.000000000000128
-44.00000000000013;-5.513981882630965;-37.0000000000001;7.000000000000028
-4.00000000000027;-5.047318611987387;-31.000000000000227;20.000000000000284
55.00000000000007;-3.005140371688406;10.000000000000142;-51.99999999999996
19.000000000000128;-2.918832467013196;16.000000000000014;-33.000000000000185
-51.99999999999996;-3.0682276947920792;3.0000000000001137;9.999999999999789
6.000000000000227;-1.6680227827501897;8.000000000000185;-11.000000000000298
27.99999999999976;-1.5403323875152108;-24.0000000000002;-25.0
-3.0000000000001137;-2.029220779220779;3.0000000000001137;-10.000000000000142
-17.00000000000017;-0.944946589975351;9.999999999999789;-21.999999999999886
12.0000000000001;-0.5330053300532964;8.999999999999986;-33.000000000000185
-16.999999999999815;-2.0458265139116203;-33.999999999999986;17.99999999999997
-27.000000000000316;-0.5389718076285346;-15.000000000000211;15.000000000000211
23.000000000000043;0.7503126302626231;6.000000000000227;5.999999999999872
14.999999999999858;0.7890365448505037;0.999999999999801;-3.0000000000001137
17.99999999999997;-0.8560945780676756;37.9999999999999;-26.99999999999996
1.9999999999999571;0.082372322899504;17.99999999999997;-30.00000000000007
-20.99999999999973;0.3748438150770506;-3.9999999999999143;0.999999999999801
-12.0000000000001;0.0413736036408688;-10.000000000000142;26.00000000000016
35.00000000000014;0.699876492383704;15.000000000000211;71.99999999999989
91.99999999999982;4.0182270091135;80.99999999999987;-0.999999999999801
85.00000000000014;4.935711323102453;119.00000000000011;-17.99999999999997
1.9999999999999571;3.874690849134368;100.9999999999998;14.000000000000057
8.999999999999986;5.931495405179608;91.0;-5.999999999999872
34.99999999999979;6.461025427261362;35.99999999999994;-80.99999999999987
-5.999999999999872;4.675217211419111;3.0000000000001137;-78.00000000000011
-67.99999999999997;2.472187886279363;-32.00000000000003;-35.99999999999994
-78.00000000000011;0.8223684210526285;-83.99999999999999;10.999999999999943
36.999999999999744;3.786008230452667;-33.000000000000185;-66.99999999999982
14.999999999999858;2.323651452282152;-64.00000000000006;1.0000000000001563
3.0000000000001137;2.1091811414392123;-16.000000000000014;13.999999999999702
22.999999999999687;1.7988552739165893;38.9999999999997;-35.99999999999994
25.0;-0.6770211071286267;28.000000000000117;-19.000000000000128
-14.999999999999858;-2.1739130434782634;7.999999999999829;48.99999999999984
33.000000000000185;0.2380952380952471;57.00000000000003;-4.00000000000027
62.9999999999999;0.0788643533123011;48.00000000000004;-2.9999999999997584
21.000000000000085;-0.3132341425215281;53.000000000000114;-13.000000000000256
1.9999999999999571;0.395256916996039;64.99999999999986;-3.9999999999999143
-7.999999999999829;2.090872537193404;14.000000000000057;3.0000000000001137
7.999999999999829;3.71125611745514;5.000000000000071;5.999999999999872
23.000000000000043;1.5860428231562338;15.000000000000211;-16.000000000000014
8.999999999999986;3.487429034874288;16.999999999999815;-14.999999999999858
-14.999999999999858;3.1996759821790164;8.999999999999986;-1.9999999999999571
-1.9999999999999571;2.409638554216873;7.000000000000028;14.000000000000057
17.99999999999997;2.8869286287088967;3.0000000000001137;-7.000000000000028
14.000000000000057;3.5959595959595982;12.0000000000001;-17.00000000000017
-16.000000000000014;1.385589865399833;12.9999999999999;-17.99999999999997
-20.99999999999973;0.5122143420015861;1.0000000000001563;3.9999999999999143
-3.0000000000001137;0.4713275726629907;-19.000000000000128;-8.999999999999986
12.9999999999999;0.984251968503937;-7.000000000000028;-16.999999999999815
-5.999999999999872;0.5120126033871564;-8.999999999999986;21.999999999999886
21.999999999999886;1.7695635076681058;35.99999999999994;-7.000000000000028
35.99999999999994;0.9758001561280252;29.00000000000027;-10.999999999999943
-0.999999999999801;1.3714733542319806;21.000000000000085;-17.00000000000017
-5.000000000000071;1.2558869701726856;28.999999999999915;-12.0000000000001
-14.000000000000057;0.8235294117647093;-16.999999999999815;-1.0000000000001563
-8.000000000000185;0.2338269680436427;-13.000000000000256;-0.999999999999801
5.999999999999872;0.5070202808112285;-8.000000000000185;-7.000000000000028
8.999999999999986;0.7809449433814888;0.999999999999801;-50.9999999999998
-5.000000000000071;0.8232065856526746;0.999999999999801;-27.99999999999976
-40.00000000000021;-0.7036747458952296;-32.00000000000003;2.0000000000003126
-27.99999999999976;-0.8187134502923872;-32.99999999999983;2.9999999999997584
-9.999999999999789;0.1175548589341737;-25.0;5.999999999999872
16.999999999999815;-0.9659969088098918;-8.999999999999986;-16.999999999999815
8.999999999999986;-0.8890606880556645;-0.999999999999801;-26.00000000000016
-13.000000000000256;-1.4688828759180617;2.9999999999997584;-18.999999999999773
-14.000000000000057;-1.1627906976744211;-5.000000000000071;-39.99999999999986
-17.99999999999997;-1.5558148580319024;-31.000000000000227;1.9999999999999571
-1.9999999999999571;-0.9331259720062148;-16.000000000000014;-16.000000000000014
7.000000000000028;-1.513387660069851;-10.999999999999943;-7.000000000000028
-8.000000000000185;-1.5885315769081758;-10.000000000000142;20.000000000000284
26.00000000000016;-0.3110419906687336;33.000000000000185;-19.000000000000128
28.000000000000117;1.102362204724414;19.99999999999993;-12.0000000000001
-3.9999999999999143;0.6289308176100634;22.00000000000024;0.999999999999801
1.9999999999999571;0.5870841487279788;30.00000000000007;-17.99999999999997
5.999999999999872;0.1170503316426107;1.9999999999999571;50.0
35.00000000000014;1.5990639625585028;37.0000000000001;12.0000000000001
51.00000000000016;2.6677128285602327;57.00000000000003;-4.00000000000027
-7.000000000000028;2.7843137254901995;51.00000000000016;0.0
3.0000000000001137;3.713947056499413;58.99999999999999;-1.9999999999999571
8.999999999999986;3.218210361067505;1.9999999999999571;-21.000000000000085
1.0000000000001563;3.4672970843183712;4.00000000000027;-50.0
3.9999999999999143;3.700787401574809;12.9999999999999;-87.9999999999999
-35.00000000000014;1.0530421216848658;-33.999999999999986;-35.00000000000014
-70.00000000000028;-0.1168224299065465;-65.00000000000021;-13.999999999999702
-35.00000000000014;-0.1562500000000105;-70.00000000000028;-4.999999999999716
-5.999999999999872;-0.5836575875486326;-80.00000000000007;-6.000000000000227
-0.999999999999801;-0.4286827747466852;-35.99999999999994;-7.000000000000028
-1.9999999999999571;-1.996161228406908;-7.999999999999829;-5.000000000000071
0.0;-2.369124952235388;-0.999999999999801;-12.0000000000001
4.999999999999716;-2.403662724151097;2.9999999999997584;-22.999999999999687
0.0;-2.666666666666664;0.0;-24.0000000000002
-19.99999999999993;-3.498098859315596;-15.000000000000211;-11.999999999999744
-7.000000000000028;-2.9702970297029743;-7.000000000000028;-17.00000000000017
-7.999999999999829;-3.758542141230063;-22.999999999999687;-5.000000000000071
-15.000000000000211;-2.315708220764189;-24.0000000000002;-7.999999999999829
0.0;-1.130604288499022;-7.000000000000028;-14.999999999999858
-5.999999999999872;-1.212832550860715;-21.000000000000085;-1.9999999999999571
-5.000000000000071;-0.9393346379647828;-5.000000000000071;-34.99999999999979
10.999999999999943;-0.7436399217221186;5.000000000000071;-37.9999999999999
-28.999999999999915;-1.9976498237367863;-33.999999999999986;3.9999999999999143
-30.00000000000007;-1.878669275929552;-17.99999999999997;-3.9999999999999143
-3.0000000000001137;-1.83737294761532;-19.99999999999993;-8.999999999999986
5.000000000000071;-1.643835616438363;-24.0000000000002;-16.000000000000014
-7.000000000000028;-1.3396375098502753;-10.000000000000142;-12.9999999999999
-11.999999999999744;-1.8445839874411256;-6.999999999999673;-16.000000000000014
-12.0000000000001;-1.7357001972386636;-19.99999999999993;-5.000000000000071
-8.999999999999986;-1.540892927696551;-20.99999999999973;-17.00000000000017
3.9999999999999143;-1.6167192429022088;-8.000000000000185;-16.000000000000014
-15.000000000000211;-1.8217821782178247;-22.00000000000024;10.999999999999943
26.99999999999996;-1.145792177005133;10.999999999999943;-10.999999999999943
17.00000000000017;-1.5772870662460512;1.9999999999999571;-26.00000000000016
-8.999999999999986;-0.3597122302158267;17.99999999999997;-30.00000000000007
-21.999999999999886;-1.3562026326286392;-5.999999999999872;-28.000000000000117
-23.999999999999844;-1.7522899243329262;-34.99999999999979;-9.000000000000341
-8.000000000000185;-1.9100676482292096;-30.00000000000007;13.000000000000256
29.99999999999972;-0.2795527156549532;5.999999999999872;-32.99999999999983
13.000000000000256;-0.9196321471411452;5.000000000000071;-14.000000000000057
-16.999999999999815;-1.0839020473705323;-3.0000000000001137;-8.999999999999986
-8.999999999999986;-0.9229534510433404;4.00000000000027;-40.00000000000021
-9.999999999999789;-1.6032064128256456;-25.9999999999998;-39.00000000000006
-32.00000000000003;-1.653892698668819;-40.00000000000021;-41.000000000000014
-35.99999999999994;-3.317346123101512;-45.99999999999973;-29.00000000000027
-32.99999999999983;-3.6458333333333335;-64.99999999999986;-40.00000000000021
8.999999999999986;-2.687525070196543;-28.999999999999915;-66.00000000000001
-35.99999999999994;-4.205418520016171;-68.99999999999977;-13.000000000000256
-3.9999999999999143;-4.094041345764092;-51.00000000000016;-10.000000000000142
-13.999999999999702;-4.259634888438122;-44.99999999999993;-2.0000000000003126
-5.999999999999872;-5.486583900680807;-9.999999999999789;-6.000000000000227
1.9999999999999571;-4.721549636803881;-12.9999999999999;-12.9999999999999
-5.000000000000071;-4.383116883116891;-10.000000000000142;-35.99999999999994
-8.999999999999986;-4.698258404212232;-5.999999999999872;-42.99999999999997
-33.999999999999986;-5.417515274949091;-39.00000000000006;-17.99999999999997
-37.9999999999999;-5.086136177194415;-48.00000000000004;3.0000000000001137
2.9999999999997584;-4.009921455146764;-33.999999999999986;-0.999999999999801
11.999999999999744;-3.3679833679833773;-28.000000000000117;-2.9999999999997584
4.00000000000027;-4.122011541632316;7.000000000000028;-13.000000000000256
1.0000000000001563;-1.8151118615449544;14.000000000000057;-3.0000000000001137
0.0;-1.648351648351651;5.000000000000071;0.0
6.999999999999673;-1.1440677966101829;7.999999999999829;2.0000000000003126
10.999999999999943;-0.9322033898305184;10.999999999999943;-3.9999999999999143
5.000000000000071;-0.9741634900465924;11.999999999999744;-5.999999999999872
0.0;-0.7640067911714759;10.999999999999943;-28.999999999999915
-3.9999999999999143;-0.7649808754781118;2.0000000000003126;-35.00000000000014
-27.99999999999976;-0.5167958656330639;-27.99999999999976;-35.00000000000014
-28.999999999999915;-0.3889369057908377;-33.999999999999986;-42.99999999999997
-30.999999999999872;-1.894918173987932;-59.99999999999979;28.999999999999915
3.9999999999999143;-0.688468158347677;-26.00000000000016;27.000000000000316
51.99999999999996;0.1289767841788374;19.99999999999993;5.000000000000071
28.000000000000117;0.4299226139294835;32.00000000000003;3.0000000000001137
8.000000000000185;0.7305543618392853;67.00000000000017;-5.000000000000071
8.000000000000185;0.4714959279897256;36.0000000000003;-16.000000000000014
-1.0000000000001563;0.213857998289139;7.000000000000028;-16.999999999999815
-7.000000000000028;-0.0427715996578186;1.0000000000001563;3.9999999999999143
0.0;0.213857998289139;-1.0000000000001563;12.9999999999999
28.000000000000117;1.2419700214132725;19.99999999999993;-7.000000000000028
44.00000000000013;3.3333333333333317;44.00000000000013;-30.00000000000007
3.0000000000001137;2.646420824295008;30.00000000000007;-23.000000000000043
0.0;3.555750658472338;16.000000000000014;-26.00000000000016
-25.0;1.559792027729649;-18.999999999999773;-21.000000000000085
-21.999999999999886;0.4293688278231062;-19.99999999999993;-24.0000000000002
-12.9999999999999;-0.1712328767123251;-37.0000000000001;-16.000000000000014
-16.000000000000014;-0.8532423208191247;-37.0000000000001;-25.9999999999998
3.0000000000001137;-0.3412969283276529;-8.999999999999986;-89.00000000000006
2.0000000000003126;-0.7255655142979007;-13.999999999999702;-70.00000000000028
-76.00000000000016;-3.380402225074894;-75.0;-11.999999999999744
-7.999999999999829;-3.6705078958600064;-66.99999999999982;10.000000000000142
11.999999999999744;-3.80710659898478;-60.00000000000014;6.000000000000227
23.000000000000043;-4.482614160033515;15.000000000000211;-3.9999999999999143
16.000000000000014;-3.2121724429416805;27.99999999999976;2.0000000000003126
12.0000000000001;-2.7554048325561618;37.0000000000001;8.999999999999986
22.00000000000024;-1.3651877133105812;38.000000000000256;-8.999999999999986
18.999999999999773;-1.1115861479264708;30.999999999999872;-23.999999999999844
0.0;-0.8576329331046282;22.00000000000024;-24.0000000000002
-19.99999999999993;-1.4199655765920751;-3.0000000000001137;-10.999999999999943
-19.99999999999993;-1.8835616438356064;-19.99999999999993;-17.00000000000017
-8.000000000000185;-1.848667239896833;-28.000000000000117;-1.9999999999999571
-7.000000000000028;1.2400354295837075;-26.00000000000016;-12.0000000000001
4.00000000000027;1.329198050509529;-3.9999999999999143;7.000000000000028
8.999999999999986;0.9234828496042254;1.9999999999999571;-16.000000000000014
33.000000000000185;1.710526315789476;36.0000000000003;-58.99999999999999
-6.000000000000227;0.0;3.9999999999999143;-43.99999999999977
-25.0;-1.4385353095030595;-25.0;-3.0000000000001137
-23.000000000000043;-2.119377162629766;-33.000000000000185;0.0
2.9999999999997584;-2.0752269779507158;-21.000000000000085;8.999999999999986
10.999999999999943;-1.643598615916966;-12.0000000000001;-12.9999999999999
10.999999999999943;-0.6983849847228291;12.9999999999999;-21.000000000000085
-4.999999999999716;-1.0034904013961623;6.000000000000227;-14.000000000000057
-7.000000000000028;-0.6570302233902697;3.9999999999999143;-12.9999999999999
-6.000000000000227;-1.006124234470693;-10.999999999999943;-18.999999999999773
0.0;-1.3117621337997407;-17.99999999999997;-12.9999999999999
-14.999999999999858;-2.047930283224396;-21.000000000000085;0.0
5.000000000000071;-2.5442000862440697;3.0000000000001137;-17.00000000000017
1.9999999999999571;-1.7467248908296884;-12.9999999999999;-21.000000000000085
-14.999999999999858;-0.7518796992481122;-10.999999999999943;-29.00000000000027
-19.99999999999993;-1.5024304021210777;-19.000000000000128;-12.9999999999999
-23.000000000000043;-1.9426048565121312;-37.9999999999999;-1.0000000000001563
-8.999999999999986;-2.374670184696566;-28.999999999999915;0.0
3.0000000000001137;-2.065934065934061;-16.000000000000014;-21.000000000000085
-0.999999999999801;-2.02732481269282;-5.999999999999872;-23.000000000000043
-17.00000000000017;-2.5132275132275144;-14.000000000000057;-23.999999999999844
-20.99999999999973;-2.739726027397249;-22.999999999999687;-11.000000000000298
-17.99999999999997;-2.8356225077536577;-35.00000000000014;-5.000000000000071
-7.000000000000028;-2.446619217081854;-28.999999999999915;-8.999999999999986
26.99999999999996;-1.7699115044247882;8.999999999999986;-39.00000000000006
1.0000000000001563;-2.488888888888883;-5.999999999999872;-1.9999999999999571
5.999999999999872;-2.27272727272728;0.0;0.0
5.000000000000071;-1.4804845222072602;3.0000000000001137;5.000000000000071
10.999999999999943;-0.7654209815398546;16.999999999999815;-28.999999999999915
17.99999999999997;-0.2702702702702645;23.000000000000043;-32.00000000000003
-21.999999999999886;-2.064631956912032;-10.999999999999943;-26.00000000000016
-23.999999999999844;-1.5294646873594235;-7.000000000000028;-28.999999999999915
0.999999999999801;-1.2663952962460476;-21.000000000000085;-11.999999999999744
-12.9999999999999;-1.0904134484325396;-35.99999999999994;-3.0000000000001137
20.99999999999973;-0.5471956224350251;-1.0000000000001563;7.000000000000028
8.000000000000185;-0.0911992704058348;1.0000000000001563;21.999999999999886
30.00000000000007;-0.3603603603603527;51.99999999999996;3.9999999999999143
39.00000000000006;1.5041020966271572;44.00000000000013;-12.0000000000001
16.000000000000014;1.641586867305059;46.999999999999886;3.9999999999999143
27.99999999999976;2.6411657559198463;66.00000000000001;-33.999999999999986
6.000000000000227;1.4065335753176147;22.00000000000024;-13.000000000000256
-25.9999999999998;0.6323396567299032;1.9999999999999571;2.9999999999997584
22.00000000000024;2.9330889092575645;17.00000000000017;-14.000000000000057
17.00000000000017;2.512562814070355;-9.999999999999789;-11.000000000000298
-8.999999999999986;2.51946862116354;14.000000000000057;-5.999999999999872
-5.000000000000071;2.8479559026182866;12.0000000000001;-17.00000000000017
-0.999999999999801;2.56762952773958;-9.999999999999789;-21.000000000000085
-14.999999999999858;1.5518028297581006;-19.000000000000128;21.999999999999886
8.999999999999986;1.582278481012649;8.999999999999986;-5.999999999999872
21.999999999999886;0.8980691513246488;7.000000000000028;0.0
0.0;1.0767160161507492;15.000000000000211;-4.00000000000027
5.999999999999872;-0.0887311446317638;26.99999999999996;-3.0000000000001137
0.999999999999801;0.850111856823256;0.999999999999801;-9.999999999999789
-0.999999999999801;1.032315978456016;5.000000000000071;-14.000000000000057
1.0000000000001563;0.4007123775601062;1.9999999999999571;-41.000000000000014
6.999999999999673;0.6238859180035518;5.999999999999872;-69.99999999999993
-40.00000000000021;-1.0277033065236838;-39.00000000000006;-23.999999999999844
-59.99999999999979;-1.8311746315319344;-53.000000000000114;1.9999999999999571
21.000000000000085;-1.2516763522574927;-46.000000000000085;-8.999999999999986
5.000000000000071;-0.9887640449438152;-54.99999999999972;-3.0000000000001137
0.999999999999801;-1.6021361815754316;23.000000000000043;-0.999999999999801
7.000000000000028;-1.6466399643969625;12.0000000000001;-1.0000000000001563
18.999999999999773;-0.9764758100310804;20.99999999999973;-10.999999999999943
22.999999999999687;-0.8436944937833094;29.99999999999972;10.000000000000142
32.00000000000003;0.3992901508429452;50.9999999999998;-30.00000000000007
18.000000000000327;0.0;41.000000000000014;-29.00000000000027
-25.9999999999998;-0.8869179600886887;4.00000000000027;-13.000000000000256
-23.000000000000043;-1.3286093888396686;-4.999999999999716;-17.00000000000017
0.0;0.948081264108356;-25.0;-37.9999999999999
-12.0000000000001;0.8189262966333016;-35.00000000000014;-21.999999999999886
-33.999999999999986;-0.3621548211860493;-34.99999999999979;9.999999999999789
0.0;0.5901044030866954;-12.0000000000001;23.000000000000043
17.99999999999997;0.4070556309362273;-15.000000000000211;19.000000000000128
28.999999999999915;1.5837104072398092;28.999999999999915;-7.000000000000028
-3.9999999999999143;0.4482294935006787;39.00000000000006;-3.0000000000001137
10.999999999999943;0.8508732646663739;35.99999999999994;-28.999999999999915
-1.0000000000001563;-1.104728236853734;-7.000000000000028;-11.999999999999744
-19.000000000000128;-0.7996446023989483;-8.000000000000185;-15.99999999999966
5.000000000000071;0.3579418344518939;3.9999999999999143;-10.000000000000142
20.000000000000284;1.1220825852782763;1.0000000000001563;-4.00000000000027
7.000000000000028;0.6708407871198664;13.000000000000256;-8.000000000000185
-3.0000000000001137;1.6245487364620912;19.000000000000128;-16.000000000000014
-5.000000000000071;2.5897319400272454;13.999999999999702;-35.99999999999994
-5.000000000000071;1.308664259927794;-10.000000000000142;-50.9999999999998
-35.99999999999994;0.0900900900900881;-41.000000000000014;-4.999999999999716
-23.000000000000043;-1.0244988864142557;-28.000000000000117;8.000000000000185
16.000000000000014;-0.1338688085676088;-19.99999999999993;1.9999999999999571
25.0;-0.222024866785083;1.9999999999999571;56.00000000000023
33.999999999999986;1.474530831099204;49.0000000000002;21.999999999999886
56.00000000000023;3.134796238244527;81.00000000000023;16.999999999999815
13.000000000000256;3.477485510477045;83.99999999999999;14.000000000000057
33.999999999999986;3.861517976031946;92.99999999999996;6.000000000000227
28.000000000000117;4.309195912927582;40.00000000000021;7.000000000000028
21.000000000000085;4.795737122557735;54.00000000000027;7.000000000000028
19.000000000000128;4.827280779450857;47.00000000000024;-20.000000000000284
21.999999999999886;6.146993318485519;43.99999999999977;-38.9999999999997
-8.000000000000185;6.16561656165617;10.999999999999943;-16.999999999999815
-36.999999999999744;5.58055805580559;-14.999999999999858;11.999999999999744
8.999999999999986;5.406613047363722;-8.000000000000185;5.000000000000071
32.99999999999983;5.963506898086337;-1.9999999999999571;-12.9999999999999
12.0000000000001;4.403346543372963;21.000000000000085;-3.0000000000001137
-1.9999999999999571;3.30004342162396;30.999999999999872;-21.999999999999886
23.999999999999844;3.1882809133993897;35.99999999999994;-58.99999999999999
-10.999999999999943;1.1965811965812014;-12.9999999999999;48.00000000000004
-8.999999999999986;1.5758091993185734;14.000000000000057;37.9999999999999
59.99999999999979;2.9237288135593125;50.0;-7.000000000000028
7.000000000000028;2.746092099704261;37.9999999999999;3.0000000000001137
16.999999999999815;2.685690306336553;77.99999999999976;-8.999999999999986
7.999999999999829;3.433658329800757;14.999999999999858;-3.9999999999999143
4.00000000000027;4.475703324808187;21.000000000000085;-29.00000000000027
23.000000000000043;4.4086477320898645;30.999999999999872;-52.99999999999976
-17.00000000000017;2.225955480890387;-12.9999999999999;3.9999999999999143
-48.00000000000004;1.8557570645297248;-25.0;67.00000000000017
48.00000000000004;4.32955023118958;30.999999999999872;-10.000000000000142
45.99999999999973;3.8830897703549048;25.0;-11.999999999999744
0.0;4.814189189189191;48.00000000000004;12.9999999999999
5.999999999999872;4.612159329140452;52.99999999999976;-5.999999999999872
24.0000000000002;3.211198023878144;25.0;-23.000000000000043
17.99999999999997;3.371710526315791;25.0;-56.00000000000023
-23.000000000000043;1.5120555782590968;1.0000000000001563;-28.000000000000117
-53.99999999999992;0.8606557377049215;-35.00000000000014;-5.999999999999872
-23.999999999999844;0.3671970624235;-46.999999999999886;-7.000000000000028
-17.99999999999997;-0.3248071457571997;-59.99999999999979;12.0000000000001
8.999999999999986;1.4790468364831528;-14.000000000000057;3.9999999999999143
18.999999999999773;2.443064182194617;0.999999999999801;-5.999999999999872
26.99999999999996;0.6043513295729194;35.99999999999994;-51.99999999999996
3.9999999999999143;-0.3617363344051441;23.999999999999844;-46.000000000000085
-50.0;-1.4101531023368308;-23.000000000000043;-34.99999999999979
-37.0000000000001;-2.1643286573146256;-33.999999999999986;-28.999999999999915
-35.00000000000014;-3.749501396090951;-83.99999999999999;17.00000000000017
-5.000000000000071;-3.3412887828162283;-48.00000000000004;27.99999999999976
48.00000000000004;-0.9661835748792208;12.0000000000001;-4.00000000000027
36.0000000000003;0.2438033319788796;32.00000000000003;-13.000000000000256
-2.0000000000003126;-0.0813008130081427;45.99999999999973;9.000000000000341
0.0;0.4887983706721018;36.0000000000003;-3.0000000000001137
14.000000000000057;0.0809716599190266;11.999999999999744;31.000000000000227
17.99999999999997;0.4446240905416451;17.99999999999997;8.999999999999986
32.00000000000003;0.2402883460152273;45.00000000000029;-19.000000000000128
-16.000000000000014;0.6454215409439296;27.99999999999976;-2.9999999999997584
